2020-04-08 16:03:02.303 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/agency/agentDetail]}" onto public java.lang.String com.xunqi.house.web.controller.AgencyController.agentDetail(java.lang.Long,org.springframework.ui.ModelMap)
2020-04-08 16:03:02.303 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/hello]}" onto public java.lang.String com.xunqi.house.web.controller.HelloController.hello(org.springframework.ui.ModelMap)
2020-04-08 16:03:02.303 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/index]}" onto public java.lang.String com.xunqi.house.web.controller.HomePageController.index(org.springframework.ui.ModelMap)
2020-04-08 16:03:02.303 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[]}" onto public java.lang.String com.xunqi.house.web.controller.HomePageController.home(org.springframework.ui.ModelMap)
2020-04-08 16:03:02.304 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/house/leaveMsg]}" onto public java.lang.String com.xunqi.house.web.controller.HouseController.houseMsg(com.xunqi.house.common.pojo.UserMsg)
2020-04-08 16:03:02.304 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/house/list]}" onto public java.lang.String com.xunqi.house.web.controller.HouseController.houseList(java.lang.Integer,java.lang.Integer,com.xunqi.house.common.pojo.House,org.springframework.ui.ModelMap)
2020-04-08 16:03:02.304 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/house/detail]}" onto public java.lang.String com.xunqi.house.web.controller.HouseController.houseDetail(java.lang.Long,org.springframework.ui.ModelMap)
2020-04-08 16:03:02.305 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/accounts/profile]}" onto public java.lang.String com.xunqi.house.web.controller.UserController.profile(com.xunqi.house.common.pojo.User,org.apache.catalina.servlet4preview.http.HttpServletRequest,org.springframework.ui.ModelMap)
2020-04-08 16:03:02.305 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/accounts/verify]}" onto public java.lang.String com.xunqi.house.web.controller.UserController.verify(java.lang.String)
2020-04-08 16:03:02.305 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/accounts/register]}" onto public java.lang.String com.xunqi.house.web.controller.UserController.accountRegister(com.xunqi.house.common.pojo.User,org.springframework.ui.ModelMap)
2020-04-08 16:03:02.305 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/accounts/signin]}" onto public java.lang.String com.xunqi.house.web.controller.UserController.signin(org.apache.catalina.servlet4preview.http.HttpServletRequest)
2020-04-08 16:03:02.305 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/accounts/changePassword]}" onto public java.lang.String com.xunqi.house.web.controller.UserController.changePassword(java.lang.String,java.lang.String,java.lang.String,java.lang.String,org.springframework.ui.ModelMap)
2020-04-08 16:03:02.305 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/accounts/logout]}" onto public java.lang.String com.xunqi.house.web.controller.UserController.logout(org.apache.catalina.servlet4preview.http.HttpServletRequest)
2020-04-08 16:03:02.308 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/error]}" onto public org.springframework.http.ResponseEntity<java.util.Map<java.lang.String, java.lang.Object>> org.springframework.boot.autoconfigure.web.BasicErrorController.error(javax.servlet.http.HttpServletRequest)
2020-04-08 16:03:02.308 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/error],produces=[text/html]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.autoconfigure.web.BasicErrorController.errorHtml(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse)
2020-04-08 16:03:02.415 [main] INFO  [org.springframework.web.servlet.handler.SimpleUrlHandlerMapping:362] maincid - Mapped URL path [/webjars/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2020-04-08 16:03:02.416 [main] INFO  [org.springframework.web.servlet.handler.SimpleUrlHandlerMapping:362] maincid - Mapped URL path [/**] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2020-04-08 16:03:02.455 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.ExceptionHandlerExceptionResolver:273] maincid - Detected @ExceptionHandler methods in errorHandler
